Record Index,Date,Time,Cnts 1,Cnts 2,Cnts 3,Cnts 4,Cnts 5,Cnts 6,Cnts 7,Cnts 8,Cnts 9,Total Cnts,PPB 1,PPB 2,PPB 3,PPB 4,PPB 5,PPB 6,PPB 7,PPB 8,PPB 9,Total PPB,Flow Rate,Cell Condition,Laser Condition,Index
06277,07/21/2021,21:45,69,12,5,1,0,0,0,0,0,86,62.78,889.21,7.21,22.00,15.15,60.01,0.86,100.75,0.02,1157.99,75,86,100,00001
06278,07/21/2021,22:00,69,10,6,1,0,0,0,0,0,86,62.79,904.21,7.21,22.15,15.15,60.01,0.86,100.75,0.02,1173.15,75,86,100,00002
06279,07/21/2021,22:15,99,11,5,0,0,0,0,0,0,115,62.80,919.21,7.21,22.30,15.15,60.01,0.85,100.75,0.02,1188.30,75,86,100,00003
06280,07/21/2021,22:30,73,10,4,0,0,0,0,0,0,87,62.81,934.21,7.21,22.45,15.15,60.01,0.85,100.75,0.02,1203.46,75,85,100,00004
06281,07/21/2021,22:45,67,11,5,1,0,0,0,0,0,83,62.82,949.21,7.21,23.00,15.15,60.01,0.86,100.75,0.02,1219.03,75,85,100,00005
06282,07/21/2021,23:00,66,12,5,0,0,0,0,0,0,84,62.83,964.21,7.21,23.15,15.15,60.01,0.85,100.75,0.02,1234.18,75,86,100,00006
06283,07/21/2021,23:15,73,11,5,1,0,0,0,0,0,90,62.84,979.21,7.21,23.30,15.15,60.01,0.85,100.75,0.02,1249.34,75,85,100,00007
06284,07/21/2021,23:30,67,11,5,1,0,0,0,0,0,84,62.85,994.21,7.21,23.45,15.15,60.01,0.85,100.75,0.02,1264.50,75,85,100,00008
06285,07/21/2021,23:45,65,10,5,1,0,0,0,0,0,81,62.86,1009.21,7.22,0.00,15.15,60.01,0.85,100.75,0.02,1256.07,75,85,100,00009
06286,07/22/2021,00:00,68,10,5,1,0,0,0,0,0,84,62.87,1024.21,7.22,0.15,15.15,60.01,0.89,100.75,0.02,1271.27,75,85,100,00010
06287,07/22/2021,00:15,77,11,5,1,0,0,0,0,0,93,62.88,1039.21,7.22,0.30,15.15,60.01,0.89,100.75,0.02,1286.43,75,89,100,00011
06288,07/22/2021,00:30,53,7,3,0,0,0,0,0,0,64,62.89,1054.21,7.22,0.45,15.15,60.01,0.89,100.75,0.02,1301.59,75,89,100,00012
06289,07/22/2021,00:45,55,7,3,0,0,0,0,0,0,66,62.90,1069.21,7.22,1.00,15.15,60.01,0.89,100.75,0.02,1317.15,75,89,100,00013
06290,07/22/2021,01:00,55,7,3,0,0,0,0,0,0,65,62.91,1084.21,7.22,1.15,15.15,60.01,0.89,100.75,0.02,1332.31,75,89,100,00014
06291,07/22/2021,01:15,53,7,3,1,0,0,0,0,0,63,62.92,1099.21,7.22,1.30,15.15,60.01,0.89,100.75,0.02,1347.47,75,89,100,00015
06292,07/22/2021,01:30,46,8,3,0,0,0,0,0,0,58,62.93,1114.21,7.22,1.45,15.15,60.01,0.89,100.75,0.02,1362.63,75,89,100,00016
06293,07/22/2021,01:45,46,7,3,0,0,0,0,0,0,57,62.94,1129.21,7.22,2.00,15.15,60.01,0.89,100.75,0.02,1378.19,75,89,100,00017
06294,07/22/2021,02:00,46,8,2,0,0,0,0,0,0,57,62.95,1144.21,7.22,2.15,15.15,60.01,0.89,100.75,0.02,1393.35,75,89,100,00018
06295,07/22/2021,02:15,99,10,3,0,0,0,0,0,0,112,62.96,1159.21,7.22,2.30,15.15,60.01,0.89,100.75,0.02,1408.51,75,89,100,00019
06296,07/22/2021,02:30,55,5,4,0,0,0,0,0,0,64,62.97,1174.21,7.22,2.45,15.15,60.01,0.89,100.75,0.02,1423.67,75,89,100,00020
06297,07/22/2021,02:45,51,7,3,0,0,0,0,0,0,62,62.98,1189.21,7.22,3.00,15.15,60.01,0.89,100.75,0.02,1439.23,75,89,100,00021
06298,07/22/2021,03:00,55,8,4,0,0,0,0,0,0,68,62.99,1204.21,7.22,3.15,15.15,60.01,0.89,100.75,0.02,1454.39,75,89,100,00022
06299,07/22/2021,03:15,55,7,4,1,0,0,0,0,0,67,63.00,1219.21,7.22,3.30,15.15,60.01,0.89,100.75,0.02,1469.55,75,89,100,00023
