Record Index,Date,Time,Cnts 1,Cnts 2,Cnts 3,Cnts 4,Cnts 5,Cnts 6,Cnts 7,Cnts 8,Cnts 9,Total Cnts,PPB 1,PPB 2,PPB 3,PPB 4,PPB 5,PPB 6,PPB 7,PPB 8,PPB 9,Total PPB,Flow Rate,Cell Condition,Laser Condition,Index
06274,07/21/2021,20:31,0,0,0,0,0,0,0,0,0,0,62.75,814.21,7.21,20.46,15.15,60.01,0.77,101.75,0.02,1082.33,75,77,101,00002
06275,07/21/2021,20:46,0,0,0,0,0,0,0,0,0,0,62.76,829.21,7.21,21.01,15.15,60.01,0.77,101.75,0.02,1097.89,75,77,101,00003
06276,07/21/2021,21:01,0,0,0,0,0,0,0,0,0,0,62.77,844.21,7.21,21.16,15.15,60.01,0.77,101.75,0.02,1113.05,75,77,101,00004
06277,07/21/2021,21:16,0,0,0,0,0,0,0,0,0,0,62.78,859.21,7.21,21.31,15.15,60.01,0.77,101.75,0.02,1128.21,75,77,101,00005
06278,07/21/2021,21:31,0,0,0,0,0,0,0,0,0,0,62.79,874.21,7.21,21.46,15.15,60.01,0.77,101.75,0.02,1143.37,75,77,101,00006
06279,07/21/2021,21:46,0,0,0,0,0,0,0,0,0,0,62.80,889.21,7.21,22.01,15.15,60.01,0.78,101.75,0.02,1158.94,75,77,101,00007
06280,07/21/2021,22:01,0,0,0,0,0,0,0,0,0,0,62.81,904.21,7.21,22.16,15.15,60.01,0.78,101.75,0.02,1174.10,75,78,101,00008
06281,07/21/2021,22:16,0,0,0,0,0,0,0,0,0,0,62.82,919.21,7.21,22.31,15.15,60.01,0.78,101.75,0.02,1189.26,75,78,101,00009
06282,07/21/2021,22:31,0,0,0,0,0,0,0,0,0,0,62.83,934.21,7.21,22.46,15.15,60.01,0.78,101.75,0.02,1204.42,75,78,101,00010
06283,07/21/2021,22:46,0,0,0,0,0,0,0,0,0,0,62.84,949.21,7.21,23.01,15.15,60.01,0.78,101.75,0.02,1219.98,75,78,101,00011
06284,07/21/2021,23:01,0,0,0,0,0,0,0,0,0,0,62.85,964.21,7.21,23.16,15.15,60.01,0.77,101.75,0.02,1235.13,75,78,101,00012
06285,07/21/2021,23:16,0,0,0,0,0,0,0,0,0,0,62.86,979.21,7.21,23.31,15.15,60.01,0.78,101.75,0.02,1250.30,75,77,101,00013
06286,07/21/2021,23:31,0,0,0,0,0,0,0,0,0,0,62.87,994.21,7.21,23.46,15.15,60.01,0.78,101.75,0.02,1265.46,75,78,101,00014
06287,07/21/2021,23:46,0,0,0,0,0,0,0,0,0,0,62.88,1009.21,7.22,0.01,15.15,60.01,0.78,101.75,0.02,1257.03,75,78,101,00015
06288,07/22/2021,00:01,0,0,0,0,0,0,0,0,0,0,62.89,1024.21,7.22,0.16,15.15,60.01,0.78,101.75,0.02,1272.19,75,78,101,00016
06289,07/22/2021,00:16,0,0,0,0,0,0,0,0,0,0,62.90,1039.21,7.22,0.31,15.15,60.01,0.78,101.75,0.02,1287.35,75,78,101,00017
06290,07/22/2021,00:31,0,0,0,0,0,0,0,0,0,0,62.91,1054.21,7.22,0.46,15.15,60.01,0.78,101.75,0.02,1302.51,75,78,101,00018
06291,07/22/2021,00:46,0,0,0,0,0,0,0,0,0,0,62.92,1069.21,7.22,1.01,15.15,60.01,0.78,101.75,0.02,1318.07,75,78,101,00019
06292,07/22/2021,01:01,0,0,0,0,0,0,0,0,0,0,62.93,1084.21,7.22,1.16,15.15,60.01,0.78,101.75,0.02,1333.23,75,78,101,00020
06293,07/22/2021,01:16,0,0,0,0,0,0,0,0,0,0,62.94,1099.21,7.22,1.31,15.15,60.01,0.78,101.75,0.02,1348.39,75,78,101,00021
06294,07/22/2021,01:31,0,0,0,0,0,0,0,0,0,0,62.95,1114.21,7.22,1.46,15.15,60.01,0.78,101.75,0.02,1363.55,75,78,101,00022
06295,07/22/2021,01:46,0,0,0,0,0,0,0,0,0,0,62.96,1129.21,7.22,2.01,15.15,60.01,0.78,101.75,0.02,1379.11,75,78,101,00023
06296,07/22/2021,02:01,0,0,0,0,0,0,0,0,0,0,62.97,1144.21,7.22,2.16,15.15,60.01,0.78,101.75,0.02,1394.27,75,78,101,00024
06297,07/22/2021,02:16,0,0,0,0,0,0,0,0,0,0,62.98,1159.21,7.22,2.31,15.15,60.01,0.78,101.75,0.02,1409.43,75,78,101,00025
06298,07/22/2021,02:31,0,0,0,0,0,0,0,0,0,0,62.99,1174.21,7.22,2.46,15.15,60.01,0.78,101.75,0.02,1424.59,75,78,101,00026
06299,07/22/2021,02:46,0,0,0,0,0,0,0,0,0,0,63.00,1189.21,7.22,3.02,15.15,60.01,0.78,101.75,0.02,1440.16,75,78,101,00027
06300,07/22/2021,03:02,0,0,0,0,0,0,0,0,0,0,63.01,1204.21,7.22,3.17,15.15,60.01,0.78,101.75,0.02,1455.32,75,78,101,00028
06301,07/22/2021,03:17,0,0,0,0,0,0,0,0,0,0,63.02,1219.21,7.22,3.32,15.15,60.01,0.78,101.75,0.02,1470.48,75,78,101,00029
06302,07/22/2021,03:32,0,0,0,0,0,0,0,0,0,0,63.03,1234.21,7.22,3.47,15.15,60.01,0.78,101.75,0.02,1485.64,75,78,101,00030
06303,07/22/2021,03:47,0,0,0,0,0,0,0,0,0,0,63.04,1249.21,7.22,4.02,15.15,60.01,0.78,101.75,0.02,1501.20,75,78,101,00031
06304,07/22/2021,04:02,0,0,0,0,0,0,0,0,0,0,63.05,1264.21,7.22,4.17,15.15,60.01,0.78,101.75,0.02,1516.36,75,78,101,00032
06305,07/22/2021,04:17,0,0,0,0,0,0,0,0,0,0,63.06,1279.21,7.22,4.32,15.15,60.01,0.78,101.75,0.02,1531.52,75,78,101,00033
06306,07/22/2021,04:32,0,0,0,0,0,0,0,0,0,0,63.07,1294.21,7.22,4.47,15.15,60.01,0.78,101.75,0.02,1546.68,75,78,101,00034
06307,07/22/2021,04:47,0,0,0,0,0,0,0,0,0,0,63.08,1310.21,7.22,5.02,15.15,60.01,0.78,101.75,0.02,1563.24,75,78,101,00035
06308,07/22/2021,05:02,0,0,0,0,0,0,0,0,0,0,63.09,1325.21,7.22,5.17,15.15,60.01,0.78,101.75,0.02,1578.40,75,78,101,00036
06309,07/22/2021,05:17,0,0,0,0,0,0,0,0,0,0,63.10,1340.21,7.22,5.32,15.15,60.01,0.78,101.75,0.02,1593.56,75,78,101,00037
06310,07/22/2021,05:32,0,0,0,0,0,0,0,0,0,0,63.11,1355.21,7.22,5.47,15.15,60.01,0.78,101.75,0.02,1608.72,75,78,101,00038
06311,07/22/2021,05:47,0,0,0,0,0,0,0,0,0,0,63.12,1370.21,7.22,6.02,15.15,60.01,0.78,101.75,0.02,1624.28,75,78,101,00039
06312,07/22/2021,06:02,0,0,0,0,0,0,0,0,0,0,63.13,1385.21,7.22,6.17,15.15,60.01,0.78,101.75,0.02,1639.44,75,78,101,00040
06313,07/22/2021,06:17,0,0,0,0,0,0,0,0,0,0,63.14,1400.21,7.22,6.32,15.15,60.01,0.77,101.75,0.02,1654.59,75,78,101,00041
06314,07/22/2021,06:32,0,0,0,0,0,0,0,0,0,0,63.15,1415.21,7.22,6.47,15.15,60.01,0.78,101.75,0.02,1669.76,75,77,101,00042
06315,07/22/2021,06:47,0,0,0,0,0,0,0,0,0,0,63.16,1430.21,7.22,7.02,15.15,60.01,0.78,101.75,0.02,1685.32,75,78,101,00043
06316,07/22/2021,07:02,0,0,0,0,0,0,0,0,0,0,63.17,1445.21,7.22,7.17,15.15,60.01,0.78,101.75,0.02,1700.48,75,78,101,00044
06317,07/22/2021,07:17,0,0,0,0,0,0,0,0,0,0,63.18,1460.21,7.22,7.32,15.15,60.01,0.78,101.75,0.02,1715.64,75,78,101,00045
06318,07/22/2021,07:32,0,0,0,0,0,0,0,0,0,0,63.19,34.21,7.22,7.47,15.15,60.01,0.78,101.75,0.02,289.80,75,78,101,00046
06319,07/22/2021,07:47,0,0,0,0,0,0,0,0,0,0,63.20,49.21,7.22,8.02,15.15,60.01,0.78,101.75,0.02,305.36,75,78,101,00047
06320,07/22/2021,08:02,0,0,0,0,0,0,0,0,0,0,63.21,64.21,7.22,8.17,15.15,60.01,0.78,101.75,0.02,320.52,75,78,101,00048
06321,07/22/2021,08:17,0,0,0,0,0,0,0,0,0,0,63.22,79.21,7.22,8.32,15.15,60.01,0.78,101.75,0.02,335.68,75,78,101,00049
06322,07/22/2021,08:32,0,0,0,0,0,0,0,0,0,0,63.23,94.21,7.22,8.47,15.15,60.01,0.78,101.75,0.02,350.84,75,78,101,00050
06323,07/22/2021,08:47,0,0,0,0,0,0,0,0,0,0,63.24,109.21,7.22,9.02,15.15,60.01,0.78,101.75,0.02,366.40,75,78,101,00051
06324,07/22/2021,09:02,0,0,0,0,0,0,0,0,0,0,63.25,124.21,7.22,9.17,15.15,60.01,0.78,101.75,0.02,381.56,75,78,101,00052
06325,07/22/2021,09:17,0,0,0,0,0,0,0,0,0,0,63.26,139.21,7.22,9.32,15.15,60.01,0.77,101.75,0.02,396.71,75,78,101,00053
06326,07/22/2021,09:32,0,0,0,0,0,0,0,0,0,0,63.27,36.21,7.22,10.05,15.15,60.01,0.89,101.75,0.02,294.57,75,77,101,00054
06327,07/22/2021,10:05,0,0,0,0,0,0,0,0,0,0,63.28,51.21,7.22,10.20,15.15,60.01,0.89,101.75,0.02,309.73,75,89,101,00055
06328,07/22/2021,10:20,0,0,0,0,0,0,0,0,0,0,63.29,66.21,7.22,10.35,15.15,60.01,0.89,101.75,0.02,324.89,75,89,101,00056
06329,07/22/2021,10:35,0,0,0,0,0,0,0,0,0,0,63.30,81.21,7.22,10.50,15.15,60.01,0.89,101.75,0.02,340.05,75,89,101,00057
06330,07/22/2021,10:50,0,0,0,0,0,0,0,0,0,0,63.31,96.21,7.22,11.05,15.15,60.01,0.90,100.75,0.02,354.62,75,89,101,00058
06331,07/22/2021,11:05,20,1,0,0,0,0,0,0,0,22,63.32,111.21,7.22,11.20,15.15,60.01,0.90,99.75,0.02,368.78,75,90,100,00059
06332,07/22/2021,11:20,24,2,1,0,0,0,0,0,0,27,63.33,126.21,7.22,11.35,15.15,60.01,0.90,99.75,0.02,383.94,75,90,99,00060
06333,07/22/2021,11:35,19,2,0,0,0,0,0,0,0,22,63.34,141.21,7.22,11.50,15.15,60.01,0.90,99.75,0.02,399.10,75,90,99,00061
06334,07/22/2021,11:50,19,2,1,0,0,0,0,0,0,21,63.35,156.21,7.22,12.05,15.15,60.01,0.90,99.75,0.02,414.66,75,90,99,00062
06335,07/22/2021,12:05,18,1,0,0,0,0,0,0,0,20,63.36,171.21,7.22,12.20,15.15,60.01,0.90,99.75,0.02,429.82,75,90,99,00063
06336,07/22/2021,12:20,18,1,1,0,0,0,0,0,0,20,63.37,186.21,7.22,12.35,15.15,60.01,0.90,99.75,0.02,444.98,75,90,99,00064
