Record Index,Date,Time,Cnts 1,Cnts 2,Cnts 3,Cnts 4,Cnts 5,Cnts 6,Cnts 7,Cnts 8,Cnts 9,Total Cnts,PPB 1,PPB 2,PPB 3,PPB 4,PPB 5,PPB 6,PPB 7,PPB 8,PPB 9,Total PPB,Flow Rate,Cell Condition,Laser Condition,Index
16058,08/05/2021,04:09,26,3,2,1,0,0,0,0,0,31,160.59,1258.21,8.05,4.24,15.15,60.01,0.86,100.75,0.02,1607.88,75,86,100,00001
16059,08/05/2021,04:24,25,3,3,0,0,0,0,0,0,31,160.60,1273.21,8.05,4.39,15.15,60.01,0.86,100.75,0.02,1623.04,75,86,100,00002
16060,08/05/2021,04:39,27,4,2,0,0,0,0,0,0,33,160.61,1288.21,8.05,4.54,15.15,60.01,0.86,100.75,0.02,1638.20,75,86,100,00003
16061,08/05/2021,04:54,27,5,2,1,0,0,0,0,0,35,160.62,1303.21,8.05,5.09,15.15,60.01,0.86,100.75,0.02,1653.76,75,86,100,00004
16062,08/05/2021,05:09,26,5,2,0,0,0,0,0,0,33,160.63,1318.21,8.05,5.24,15.15,60.01,0.86,100.75,0.02,1668.92,75,86,100,00005
16063,08/05/2021,05:24,28,5,3,0,0,0,0,0,0,35,160.64,1333.21,8.05,5.39,15.15,60.01,0.86,100.75,0.02,1684.08,75,86,100,00006
16064,08/05/2021,05:39,29,4,2,0,0,0,0,0,0,36,160.65,1348.21,8.05,5.54,15.15,60.01,0.86,100.75,0.02,1699.24,75,86,100,00007
16065,08/05/2021,05:54,27,4,3,0,0,0,0,0,0,34,160.66,1363.21,8.05,6.09,15.15,60.01,0.86,100.75,0.02,1714.80,75,86,100,00008
16066,08/05/2021,06:09,27,3,2,0,0,0,0,0,0,33,160.67,1378.21,8.05,6.24,15.15,60.01,0.86,100.75,0.02,1729.96,75,86,100,00009
16067,08/05/2021,06:24,28,4,2,0,0,0,0,0,0,35,160.68,1393.21,8.05,6.39,15.15,60.01,0.86,100.75,0.02,1745.12,75,86,100,00010
16068,08/05/2021,06:39,27,4,3,1,0,0,0,0,0,34,160.69,1408.21,8.05,6.54,15.15,60.01,0.86,100.75,0.02,1760.28,75,86,100,00011
