Record Index,Date,Time,Cnts 1,Cnts 2,Cnts 3,Cnts 4,Cnts 5,Cnts 6,Cnts 7,Cnts 8,Cnts 9,Total Cnts,PPB 1,PPB 2,PPB 3,PPB 4,PPB 5,PPB 6,PPB 7,PPB 8,PPB 9,Total PPB,Flow Rate,Cell Condition,Laser Condition,Index
07650,08/05/2021,04:33,17,1,0,1,0,0,0,0,0,19,76.51,1137.21,8.05,4.48,15.15,60.01,0.96,100.75,0.02,1403.14,75,96,100,00002
07651,08/05/2021,04:48,18,1,0,1,0,0,0,0,0,20,76.52,1152.21,8.05,5.03,15.15,60.01,0.96,100.75,0.02,1418.70,75,96,100,00003
07652,08/05/2021,05:03,17,1,1,1,0,0,0,0,0,19,76.53,1167.21,8.05,5.18,15.15,60.01,0.96,100.75,0.02,1433.86,75,96,100,00004
07653,08/05/2021,05:18,16,1,0,0,0,0,0,0,0,18,76.54,1182.21,8.05,5.33,15.15,60.01,0.96,100.75,0.02,1449.02,75,96,100,00005
07654,08/05/2021,05:33,19,1,1,0,0,0,0,0,0,21,76.55,1197.21,8.05,5.48,15.15,60.01,0.96,100.75,0.02,1464.18,75,96,100,00006
07655,08/05/2021,05:48,16,2,0,0,0,0,0,0,0,19,76.56,1212.21,8.05,6.03,15.15,60.01,0.96,100.75,0.02,1479.74,75,96,100,00007
07656,08/05/2021,06:03,16,1,1,0,0,0,0,0,0,18,76.57,1227.21,8.05,6.18,15.15,60.01,0.96,100.75,0.02,1494.90,75,96,100,00008
07657,08/05/2021,06:18,16,1,0,0,0,0,0,0,0,18,76.58,1243.21,8.05,6.33,15.15,60.01,0.96,100.75,0.02,1511.06,75,96,100,00009
07658,08/05/2021,06:33,17,1,0,0,0,0,0,0,0,19,76.59,1258.21,8.05,6.48,15.15,60.01,0.96,100.75,0.02,1526.22,75,96,100,00010
07659,08/05/2021,06:48,18,2,0,1,0,0,0,0,0,20,76.60,1273.21,8.05,7.03,15.15,60.01,0.96,100.75,0.02,1541.78,75,96,100,00011
07660,08/05/2021,07:03,17,2,0,0,0,0,0,0,0,19,76.61,1288.21,8.05,7.18,15.15,60.01,0.96,100.75,0.02,1556.94,75,96,100,00012
07661,08/05/2021,07:18,16,2,0,0,0,0,0,0,0,18,76.62,1303.21,8.05,7.34,15.15,60.01,0.96,100.75,0.02,1572.11,75,96,100,00013
07662,08/05/2021,07:34,19,1,1,1,0,0,0,0,0,21,76.63,1318.21,8.05,7.49,15.15,60.01,0.96,100.75,0.02,1587.27,75,96,100,00014
07663,08/05/2021,07:49,18,2,1,1,0,0,0,0,0,21,76.64,1333.21,8.05,8.04,15.15,60.01,0.96,100.75,0.02,1602.83,75,96,100,00015
07664,08/05/2021,08:04,19,1,0,0,0,0,0,0,0,20,76.65,1348.21,8.05,8.19,15.15,60.01,0.96,100.75,0.02,1617.99,75,96,100,00016
07665,08/05/2021,08:19,19,1,0,0,0,0,0,0,0,21,76.66,1363.21,8.05,8.34,15.15,60.01,0.96,100.75,0.02,1633.15,75,96,100,00017
07666,08/05/2021,08:34,20,2,0,0,0,0,0,0,0,22,76.67,1378.21,8.05,8.49,15.15,60.01,0.96,100.75,0.02,1648.31,75,96,100,00018
07667,08/05/2021,08:49,21,2,1,0,0,0,0,0,0,24,76.68,1393.21,8.05,9.04,15.15,60.01,0.96,100.75,0.02,1663.87,75,96,100,00019
07668,08/05/2021,09:04,20,2,0,0,0,0,0,0,0,22,76.69,1408.21,8.05,9.19,15.15,60.01,0.96,100.75,0.02,1679.03,75,96,100,00020
07669,08/05/2021,09:19,18,2,0,0,0,0,0,0,0,20,76.70,1423.21,8.05,9.34,15.15,60.01,0.96,100.75,0.02,1694.19,75,96,100,00021
07670,08/05/2021,09:34,22,1,1,1,0,0,0,0,0,25,76.71,1438.21,8.05,9.49,15.15,60.01,0.96,100.75,0.02,1709.35,75,96,100,00022
07671,08/05/2021,09:49,21,2,0,0,0,0,0,0,0,23,76.72,1453.21,8.05,10.04,15.15,60.01,0.96,100.75,0.02,1724.91,75,96,100,00023
07672,08/05/2021,10:04,20,1,0,1,0,0,0,0,0,22,76.73,27.21,8.05,10.19,15.15,60.01,0.96,100.75,0.02,299.07,75,96,100,00024
07673,08/05/2021,10:19,21,2,0,0,0,0,0,0,0,23,76.74,42.21,8.05,10.34,15.15,60.01,0.96,100.75,0.02,314.23,75,96,100,00025
07674,08/05/2021,10:34,22,2,0,0,0,0,0,0,0,24,76.75,57.21,8.05,10.49,15.15,60.01,0.96,100.75,0.02,329.39,75,96,100,00026
07675,08/05/2021,10:49,20,1,1,0,0,0,0,0,0,22,76.76,72.21,8.05,11.04,15.15,60.01,0.96,100.75,0.02,344.95,75,96,100,00027
07676,08/05/2021,11:04,21,1,0,0,0,0,0,0,0,23,76.77,87.21,8.05,11.19,15.15,60.01,0.96,100.75,0.02,360.11,75,96,100,00028
07677,08/05/2021,11:19,21,2,0,0,0,0,0,0,0,23,76.78,102.21,8.05,11.34,15.15,60.01,0.96,100.75,0.02,375.27,75,96,100,00029
07678,08/05/2021,11:34,24,2,0,0,0,0,0,0,0,27,76.79,117.21,8.05,11.49,15.15,60.01,0.96,100.75,0.02,390.43,75,96,100,00030
07679,08/05/2021,11:49,21,2,1,0,0,0,0,0,0,24,76.80,132.21,8.05,12.04,15.15,60.01,0.96,100.75,0.02,405.99,75,96,100,00031
07680,08/05/2021,12:04,24,1,0,0,0,0,0,0,0,26,76.81,146.21,8.05,12.19,15.15,60.01,0.96,100.75,0.02,420.15,75,96,100,00032
07681,08/05/2021,12:19,55,6,2,1,0,0,0,0,0,63,76.82,162.21,8.05,12.50,15.15,60.01,0.96,100.75,0.02,436.47,75,96,100,00033
07682,08/05/2021,12:50,24,2,1,0,0,0,0,0,0,27,76.83,177.21,8.05,13.05,15.15,60.01,0.96,100.75,0.02,452.03,75,96,100,00034
07683,08/05/2021,13:05,23,2,0,0,0,0,0,0,0,25,76.84,192.21,8.05,13.20,15.15,60.01,0.96,100.75,0.02,467.19,75,96,100,00035
07684,08/05/2021,13:20,26,1,0,0,0,0,0,0,0,28,76.85,207.21,8.05,13.36,15.15,60.01,0.96,100.75,0.02,482.36,75,96,100,00036
07685,08/05/2021,13:36,24,2,1,0,0,0,0,0,0,27,76.86,222.21,8.05,13.51,15.15,60.01,0.96,100.75,0.02,497.52,75,96,100,00037
07686,08/05/2021,13:51,25,1,0,0,0,0,0,0,0,27,76.87,237.21,8.05,14.06,15.15,60.01,0.96,100.75,0.02,513.08,75,96,100,00038
07687,08/05/2021,14:06,24,2,0,0,0,0,0,0,0,27,76.88,252.21,8.05,14.21,15.15,60.01,0.96,100.75,0.02,528.24,75,96,100,00039
07688,08/05/2021,14:21,26,2,0,0,0,0,0,0,0,29,76.89,267.21,8.05,14.36,15.15,60.01,0.96,100.75,0.02,543.40,75,96,100,00040
07689,08/05/2021,14:36,26,2,0,1,0,0,0,0,0,29,76.90,282.21,8.05,14.51,15.15,60.01,0.96,100.75,0.02,558.56,75,96,100,00041
07690,08/05/2021,14:51,28,2,1,0,0,0,0,0,0,31,76.91,297.21,8.05,15.06,15.15,60.01,0.96,100.75,0.02,574.12,75,96,100,00042
07691,08/05/2021,15:06,26,2,0,0,0,0,0,0,0,29,76.92,312.21,8.05,15.21,15.15,60.01,0.96,100.75,0.02,589.28,75,96,100,00043
07692,08/05/2021,15:21,26,2,1,0,0,0,0,0,0,29,76.93,327.21,8.05,15.36,15.15,60.01,0.96,100.75,0.02,604.44,75,96,100,00044
07693,08/05/2021,15:36,25,2,1,0,0,0,0,0,0,28,76.94,342.21,8.05,15.51,15.15,60.01,0.96,100.75,0.02,619.60,75,96,100,00045
07694,08/05/2021,15:51,27,2,1,0,0,0,0,0,0,30,76.95,357.21,8.05,16.06,15.15,60.01,0.96,100.75,0.02,635.16,75,96,100,00046
07695,08/05/2021,16:06,29,2,1,0,0,0,0,0,0,33,76.96,372.21,8.05,16.21,15.15,60.01,0.96,100.75,0.02,650.32,75,96,100,00047
07696,08/05/2021,16:21,27,2,0,0,0,0,0,0,0,30,76.97,388.21,8.05,16.36,15.15,60.01,0.96,100.75,0.02,666.48,75,96,100,00048
07697,08/05/2021,16:36,28,3,0,0,0,0,0,0,0,31,76.98,403.21,8.05,16.51,15.15,60.01,0.96,100.75,0.02,681.64,75,96,100,00049
07698,08/05/2021,16:51,31,3,1,0,0,0,0,0,0,34,76.99,418.21,8.05,17.06,15.15,60.01,0.96,100.75,0.02,697.20,75,96,100,00050
07699,08/05/2021,17:06,31,2,0,1,0,0,0,0,0,34,77.00,433.21,8.05,17.21,15.15,60.01,0.96,100.75,0.02,712.36,75,96,100,00051
07700,08/05/2021,17:21,32,2,1,0,0,0,0,0,0,35,77.01,448.21,8.05,17.36,15.15,60.01,0.96,100.75,0.02,727.52,75,96,100,00052
07701,08/05/2021,17:36,32,2,1,0,0,0,0,0,0,35,77.02,463.21,8.05,17.51,15.15,60.01,0.96,100.75,0.02,742.68,75,96,100,00053
07702,08/05/2021,17:51,31,3,1,1,0,0,0,0,0,35,77.03,478.21,8.05,18.06,15.15,60.01,0.96,100.75,0.02,758.24,75,96,100,00054
07703,08/05/2021,18:06,33,3,1,1,0,0,0,0,0,36,77.04,493.21,8.05,18.21,15.15,60.01,0.96,100.75,0.02,773.40,75,96,100,00055
07704,08/05/2021,18:21,35,3,1,0,0,0,0,0,0,39,77.05,508.21,8.05,18.36,15.15,60.01,0.96,100.75,0.02,788.56,75,96,100,00056
07705,08/05/2021,18:36,35,2,0,0,0,0,0,0,0,38,77.06,523.21,8.05,18.51,15.15,60.01,0.96,100.75,0.02,803.72,75,96,100,00057
07706,08/05/2021,18:51,36,4,1,0,0,0,0,0,0,41,77.07,538.21,8.05,19.06,15.15,60.01,0.96,100.75,0.02,819.28,75,96,100,00058
07707,08/05/2021,19:06,38,4,1,1,0,0,0,0,0,43,77.08,553.21,8.05,19.21,15.15,60.01,0.96,100.75,0.02,834.44,75,96,100,00059
07708,08/05/2021,19:21,36,3,0,0,0,0,0,0,0,40,77.09,568.21,8.05,19.36,15.15,60.01,0.96,100.75,0.02,849.60,75,96,100,00060
07709,08/05/2021,19:36,35,3,1,0,0,0,0,0,0,39,77.10,583.21,8.05,19.51,15.15,60.01,0.96,100.75,0.02,864.76,75,96,100,00061
07710,08/05/2021,19:51,35,4,1,0,0,0,0,0,0,40,77.11,598.21,8.05,20.06,15.15,60.01,0.96,100.75,0.02,880.32,75,96,100,00062
07711,08/05/2021,20:06,38,4,1,0,0,0,0,0,0,43,77.12,613.21,8.05,20.21,15.15,60.01,0.96,100.75,0.02,895.48,75,96,100,00063
07712,08/05/2021,20:21,39,3,1,0,0,0,0,0,0,44,77.13,628.21,8.05,20.36,15.15,60.01,0.96,100.75,0.02,910.64,75,96,100,00064
07713,08/05/2021,20:36,40,4,1,0,0,0,0,0,0,45,77.14,643.21,8.05,20.51,15.15,60.01,0.96,100.75,0.02,925.80,75,96,100,00065
07714,08/05/2021,20:51,38,4,0,0,0,0,0,0,0,43,77.15,658.21,8.05,21.06,15.15,60.01,0.96,100.75,0.02,941.36,75,96,100,00066
07715,08/05/2021,21:06,38,4,1,0,0,0,0,0,0,43,77.16,673.21,8.05,21.21,15.15,60.01,0.96,100.75,0.02,956.52,75,96,100,00067
07716,08/05/2021,21:21,39,4,1,1,0,0,0,0,0,44,77.17,688.21,8.05,21.36,15.15,60.01,0.96,100.75,0.02,971.68,75,96,100,00068
07717,08/05/2021,21:36,41,3,1,0,0,0,0,0,0,45,77.18,703.21,8.05,21.51,15.15,60.01,0.96,100.75,0.02,986.84,75,96,100,00069
07718,08/05/2021,21:51,41,3,1,0,0,0,0,0,0,45,77.19,718.21,8.05,22.06,15.15,60.01,0.96,100.75,0.02,1002.40,75,96,100,00070
07719,08/05/2021,22:06,43,3,1,1,0,0,0,0,0,47,77.20,733.21,8.05,22.21,15.15,60.01,0.96,100.75,0.02,1017.56,75,96,100,00071
07720,08/05/2021,22:21,44,3,1,0,0,0,0,0,0,48,77.21,748.21,8.05,22.36,15.15,60.01,0.96,100.75,0.02,1032.72,75,96,100,00072
07721,08/05/2021,22:36,41,4,1,0,0,0,0,0,0,47,77.22,763.21,8.05,22.51,15.15,60.01,0.96,100.75,0.02,1047.88,75,96,100,00073
07722,08/05/2021,22:51,43,5,0,0,0,0,0,0,0,49,77.23,778.21,8.05,23.06,15.15,60.01,0.96,100.75,0.02,1063.44,75,96,100,00074
07723,08/05/2021,23:06,43,4,1,0,0,0,0,0,0,48,77.24,793.21,8.05,23.21,15.15,60.01,0.96,100.75,0.02,1078.60,75,96,100,00075
