Record Index,Date,Time,Cnts 1,Cnts 2,Cnts 3,Cnts 4,Cnts 5,Cnts 6,Cnts 7,Cnts 8,Cnts 9,Total Cnts,PPB 1,PPB 2,PPB 3,PPB 4,PPB 5,PPB 6,PPB 7,PPB 8,PPB 9,Total PPB,Flow Rate,Cell Condition,Laser Condition,Index
16066,08/05/2021,03:16,64,8,9,0,0,0,0,0,0,81,160.67,1191.21,8.05,3.31,15.15,60.01,0.84,100.75,0.02,1540.01,75,84,100,00001
16067,08/05/2021,03:31,41,4,4,0,0,0,0,0,0,50,160.68,1206.21,8.05,3.46,15.15,60.01,0.84,100.75,0.02,1555.17,75,84,100,00002
16068,08/05/2021,03:46,42,5,3,1,0,0,0,0,0,50,160.69,1221.21,8.05,4.01,15.15,60.01,0.84,100.75,0.02,1570.73,75,84,100,00003
16069,08/05/2021,04:01,43,4,3,0,0,0,0,0,0,51,160.70,1236.21,8.05,4.16,15.15,60.01,0.84,100.75,0.02,1585.89,75,84,100,00004
16070,08/05/2021,04:16,39,4,3,0,0,0,0,0,0,45,160.71,1251.21,8.05,4.31,15.15,60.01,0.84,100.75,0.02,1601.05,75,84,100,00005
16071,08/05/2021,04:31,116,10,5,1,0,0,0,0,0,132,160.72,1266.21,8.05,4.46,15.15,60.01,0.84,100.75,0.02,1616.21,75,84,100,00006
16072,08/05/2021,04:46,54,5,4,0,0,0,0,0,0,63,160.73,1281.21,8.05,5.01,15.15,60.01,0.84,100.75,0.02,1631.77,75,84,100,00007
16073,08/05/2021,05:01,58,5,4,0,0,0,0,0,0,68,160.74,1296.21,8.05,5.16,15.15,60.01,0.84,100.75,0.02,1646.93,75,84,100,00008
16074,08/05/2021,05:16,53,5,3,0,0,0,0,0,0,61,160.75,1311.21,8.05,5.31,15.15,60.01,0.83,100.75,0.02,1662.08,75,84,100,00009
16075,08/05/2021,05:31,43,3,2,0,0,0,0,0,0,48,160.76,1326.21,8.05,5.46,15.15,60.01,0.84,100.75,0.02,1677.25,75,83,100,00010
16076,08/05/2021,05:46,47,4,3,0,0,0,0,0,0,54,160.77,1341.21,8.05,6.01,15.15,60.01,0.84,100.75,0.02,1692.81,75,84,100,00011
16077,08/05/2021,06:01,46,4,2,0,0,0,0,0,0,52,160.78,1356.21,8.05,6.16,15.15,60.01,0.84,100.75,0.02,1707.97,75,84,100,00012
16078,08/05/2021,06:16,55,4,3,0,0,0,0,0,0,62,160.79,1372.21,8.05,6.31,15.15,60.01,0.84,100.75,0.02,1724.13,75,84,100,00013
16079,08/05/2021,06:31,81,6,4,0,0,0,0,0,0,91,160.80,1387.21,8.05,6.46,15.15,60.01,0.84,100.75,0.02,1739.29,75,84,100,00014
16080,08/05/2021,06:46,67,4,3,0,0,0,0,0,0,74,160.81,1402.21,8.05,7.01,15.15,60.01,0.84,100.75,0.02,1754.85,75,84,100,00015
16081,08/05/2021,07:01,63,5,4,0,0,0,0,0,0,72,160.82,1417.21,8.05,7.16,15.15,60.01,0.84,100.75,0.02,1770.01,75,84,100,00016
16082,08/05/2021,07:16,64,4,3,0,0,0,0,0,0,72,160.83,1432.21,8.05,7.31,15.15,60.01,0.83,100.75,0.02,1785.16,75,84,100,00017
16083,08/05/2021,07:31,59,4,2,0,0,0,0,0,0,65,160.84,1447.21,8.05,7.46,15.15,60.01,0.84,100.75,0.02,1800.33,75,83,100,00018
16084,08/05/2021,07:46,67,4,2,0,0,0,0,0,0,74,160.85,21.21,8.05,8.01,15.15,60.01,0.84,100.75,0.02,374.89,75,84,100,00019
16085,08/05/2021,08:01,73,3,3,0,0,0,0,0,0,79,160.86,36.21,8.05,8.16,15.15,60.01,0.84,100.75,0.02,390.05,75,84,100,00020
16086,08/05/2021,08:16,86,6,3,0,0,0,0,0,0,95,160.87,51.21,8.05,8.31,15.15,60.01,0.84,100.75,0.02,405.21,75,84,100,00021
16087,08/05/2021,08:31,111,7,3,1,0,0,0,0,0,122,160.88,66.21,8.05,8.47,15.15,60.01,0.84,100.75,0.02,420.38,75,84,100,00022
16088,08/05/2021,08:47,91,5,3,0,0,0,0,0,0,100,160.89,81.21,8.05,9.02,15.15,60.01,0.84,100.75,0.02,435.94,75,84,100,00023
16089,08/05/2021,09:02,95,5,3,0,0,0,0,0,0,103,160.90,96.21,8.05,9.17,15.15,60.01,0.83,100.75,0.02,451.09,75,84,100,00024
16090,08/05/2021,09:17,91,4,4,0,0,0,0,0,0,100,160.91,111.21,8.05,9.32,15.15,60.01,0.83,100.75,0.02,466.25,75,83,100,00025
16091,08/05/2021,09:32,84,4,3,0,0,0,0,0,0,90,160.92,126.21,8.05,9.47,15.15,60.01,0.83,100.75,0.02,481.41,75,83,100,00026
16092,08/05/2021,09:47,94,3,3,0,0,0,0,0,0,100,160.93,141.21,8.05,10.02,15.15,60.01,0.83,100.75,0.02,496.97,75,83,100,00027
16093,08/05/2021,10:02,99,3,3,0,0,0,0,0,0,104,160.94,156.21,8.05,10.17,15.15,60.01,0.83,100.75,0.02,512.13,75,83,100,00028
16094,08/05/2021,10:17,100,4,4,0,0,0,0,0,0,107,160.95,171.21,8.05,10.32,15.15,60.01,0.83,100.75,0.02,527.29,75,83,100,00029
16095,08/05/2021,10:32,139,7,6,1,0,0,0,0,0,152,160.96,186.21,8.05,10.47,15.15,60.01,0.83,100.75,0.02,542.45,75,83,100,00030
16096,08/05/2021,10:47,109,6,4,0,0,0,0,0,0,120,160.97,201.21,8.05,11.02,15.15,60.01,0.83,100.75,0.02,558.01,75,83,100,00031
16097,08/05/2021,11:02,110,7,5,0,0,0,0,0,0,121,160.98,216.21,8.05,11.17,15.15,60.01,0.83,100.75,0.02,573.17,75,83,100,00032
16098,08/05/2021,11:17,111,4,5,0,0,0,0,0,0,121,160.99,231.21,8.05,11.32,15.15,60.01,0.83,100.75,0.02,588.33,75,83,100,00033
16099,08/05/2021,11:32,97,4,4,0,0,0,0,0,0,106,161.00,249.21,8.05,12.08,15.15,60.01,0.83,100.75,0.02,607.10,75,83,100,00034
16100,08/05/2021,12:08,108,4,4,0,0,0,0,0,0,116,161.01,264.21,8.05,12.29,15.15,60.01,0.84,100.75,0.02,622.33,75,83,100,00035
16101,08/05/2021,12:29,148,10,7,1,0,0,0,0,0,166,161.02,279.21,8.05,12.44,15.15,60.01,0.84,100.75,0.02,637.49,75,84,100,00036
16102,08/05/2021,12:44,122,9,7,0,0,0,0,0,0,139,161.03,294.21,8.05,12.59,15.15,60.01,0.84,100.75,0.02,652.65,75,84,100,00037
16103,08/05/2021,12:59,116,8,8,0,0,0,0,0,0,132,161.04,309.21,8.05,13.14,15.15,60.01,0.84,100.75,0.02,668.21,75,84,100,00038
16104,08/05/2021,13:14,120,7,8,1,0,0,0,0,0,136,161.05,324.21,8.05,13.29,15.15,60.01,0.84,100.75,0.02,683.37,75,84,100,00039
16105,08/05/2021,13:29,103,7,7,1,0,0,0,0,0,119,161.06,339.21,8.05,13.44,15.15,60.01,0.84,100.75,0.02,698.53,75,84,100,00040
16106,08/05/2021,13:44,108,7,7,0,0,0,0,0,0,123,161.07,354.21,8.05,13.59,15.15,60.01,0.84,101.75,0.02,714.69,75,84,100,00041
16107,08/05/2021,13:59,105,5,6,0,0,0,0,0,0,117,161.08,369.21,8.05,14.14,15.15,60.01,0.84,101.75,0.02,730.25,75,84,101,00042
16108,08/05/2021,14:14,106,6,9,0,0,0,0,0,0,122,161.09,384.21,8.05,14.29,15.15,60.01,0.84,101.75,0.02,745.41,75,84,101,00043
16109,08/05/2021,14:29,138,10,8,0,0,0,0,0,0,156,161.10,399.21,8.05,14.44,15.15,60.01,0.84,101.75,0.02,760.57,75,84,101,00044
16110,08/05/2021,14:44,109,9,11,0,0,0,0,0,0,129,161.11,414.21,8.05,14.59,15.15,60.01,0.84,101.75,0.02,775.73,75,84,101,00045
16111,08/05/2021,14:59,117,10,11,0,0,0,0,0,0,139,161.12,429.21,8.05,15.14,15.15,60.01,0.84,101.75,0.02,791.29,75,84,101,00046
16112,08/05/2021,15:14,100,10,12,0,0,0,0,0,0,121,161.13,444.21,8.05,15.29,15.15,60.01,0.84,101.75,0.02,806.45,75,84,101,00047
16113,08/05/2021,15:29,86,8,9,0,0,0,0,0,0,103,161.14,459.21,8.05,15.44,15.15,60.01,0.84,101.75,0.02,821.61,75,84,101,00048
16114,08/05/2021,15:44,89,8,10,0,0,0,0,0,0,108,161.15,475.21,8.05,15.59,15.15,60.01,0.84,101.75,0.02,837.77,75,84,101,00049
16115,08/05/2021,15:59,82,7,8,0,0,0,0,0,0,97,161.16,490.21,8.05,16.14,15.15,60.01,0.84,101.75,0.02,853.33,75,84,101,00050
16116,08/05/2021,16:14,87,7,10,0,0,0,0,0,0,104,161.17,505.21,8.05,16.29,15.15,60.01,0.83,101.75,0.02,868.48,75,84,101,00051
16117,08/05/2021,16:29,112,11,12,0,0,0,0,0,0,136,161.18,520.21,8.05,16.44,15.15,60.01,0.83,101.75,0.02,883.64,75,83,101,00052
16118,08/05/2021,16:44,85,10,11,1,0,0,0,0,0,105,161.19,535.21,8.05,16.59,15.15,60.01,0.83,101.75,0.02,898.80,75,83,101,00053
16119,08/05/2021,16:59,86,9,9,0,0,0,0,0,0,104,161.20,550.21,8.05,17.14,15.15,60.01,0.83,101.75,0.02,914.36,75,83,101,00054
16120,08/05/2021,17:14,84,8,11,0,0,0,0,0,0,104,161.21,565.21,8.05,17.29,15.15,60.01,0.83,101.75,0.02,929.52,75,83,101,00055
16121,08/05/2021,17:29,71,8,12,0,0,0,0,0,0,91,161.22,580.21,8.05,17.44,15.15,60.01,0.83,101.75,0.02,944.68,75,83,101,00056
16122,08/05/2021,17:44,67,7,9,0,0,0,0,0,0,83,161.23,595.21,8.05,17.59,15.15,60.01,0.83,101.75,0.02,959.84,75,83,101,00057
16123,08/05/2021,17:59,69,8,9,0,0,0,0,0,0,87,161.24,610.21,8.05,18.15,15.15,60.01,0.83,101.75,0.02,975.41,75,83,101,00058
16124,08/05/2021,18:15,70,8,7,0,0,0,0,0,0,85,161.25,625.21,8.05,18.30,15.15,60.01,0.83,101.75,0.02,990.57,75,83,101,00059
16125,08/05/2021,18:30,88,10,12,1,0,0,0,0,0,112,161.26,640.21,8.05,18.45,15.15,60.01,0.83,101.75,0.02,1005.73,75,83,101,00060
16126,08/05/2021,18:45,71,9,10,1,0,0,0,0,0,90,161.27,655.21,8.05,19.00,15.15,60.01,0.83,101.75,0.02,1021.29,75,83,101,00061
16127,08/05/2021,19:00,73,9,11,0,0,0,0,0,0,94,161.28,670.21,8.05,19.15,15.15,60.01,0.83,101.75,0.02,1036.45,75,83,101,00062
16128,08/05/2021,19:15,73,8,12,0,0,0,0,0,0,93,161.29,685.21,8.05,19.30,15.15,60.01,0.83,101.75,0.02,1051.61,75,83,101,00063
16129,08/05/2021,19:30,64,7,7,0,0,0,0,0,0,79,161.30,700.21,8.05,19.45,15.15,60.01,0.83,101.75,0.02,1066.77,75,83,101,00064
16130,08/05/2021,19:45,66,6,8,0,0,0,0,0,0,80,161.31,715.21,8.05,20.00,15.15,60.01,0.83,101.75,0.02,1082.33,75,83,101,00065
