Record Index,Date,Time,Cnts 1,Cnts 2,Cnts 3,Cnts 4,Cnts 5,Cnts 6,Cnts 7,Cnts 8,Cnts 9,Total Cnts,PPB 1,PPB 2,PPB 3,PPB 4,PPB 5,PPB 6,PPB 7,PPB 8,PPB 9,Total PPB,Flow Rate,Cell Condition,Laser Condition,Index
06277,07/21/2021,22:31,0,0,0,0,0,0,0,0,0,0,62.78,934.21,7.21,22.46,15.15,60.01,0.00,101.75,0.02,1203.59,75,0,101,00002
06278,07/21/2021,22:46,0,0,0,0,0,0,0,0,0,0,62.79,949.21,7.21,23.01,15.15,60.01,0.00,100.75,0.02,1218.15,75,0,101,00003
06279,07/21/2021,23:01,0,0,0,0,0,0,0,0,0,0,62.80,964.21,7.21,23.16,15.15,60.01,0.00,100.75,0.02,1233.31,75,0,100,00004
06280,07/21/2021,23:16,0,0,0,0,0,0,0,0,0,0,62.81,979.21,7.21,23.31,15.15,60.01,0.00,100.75,0.02,1248.47,75,0,100,00005
06281,07/21/2021,23:31,0,0,0,0,0,0,0,0,0,0,62.82,994.21,7.21,23.46,15.15,60.01,0.00,100.75,0.02,1263.63,75,0,100,00006
06282,07/21/2021,23:46,0,0,0,0,0,0,0,0,0,0,62.83,1009.21,7.22,0.01,15.15,60.01,0.00,100.75,0.02,1255.20,75,0,100,00007
06283,07/22/2021,00:01,0,0,0,0,0,0,0,0,0,0,62.84,1024.21,7.22,0.16,15.15,60.01,0.00,100.75,0.02,1270.36,75,0,100,00008
06284,07/22/2021,00:16,0,0,0,0,0,0,0,0,0,0,62.85,1039.21,7.22,0.31,15.15,60.01,0.00,100.75,0.02,1285.52,75,0,100,00009
06285,07/22/2021,00:31,0,0,0,0,0,0,0,0,0,0,62.86,1054.21,7.22,0.46,15.15,60.01,0.00,100.75,0.02,1300.68,75,0,100,00010
06286,07/22/2021,00:46,0,0,0,0,0,0,0,0,0,0,62.87,1069.21,7.22,1.01,15.15,60.01,0.00,100.75,0.02,1316.24,75,0,100,00011
06287,07/22/2021,01:01,0,0,0,0,0,0,0,0,0,0,62.88,1084.21,7.22,1.16,15.15,60.01,0.00,100.75,0.02,1331.40,75,0,100,00012
06288,07/22/2021,01:16,0,0,0,0,0,0,0,0,0,0,62.89,1099.21,7.22,1.31,15.15,60.01,0.00,100.75,0.02,1346.56,75,0,100,00013
06289,07/22/2021,01:31,0,0,0,0,0,0,0,0,0,0,62.90,1114.21,7.22,1.46,15.15,60.01,0.00,100.75,0.02,1361.72,75,0,100,00014
06290,07/22/2021,01:46,0,0,0,0,0,0,0,0,0,0,62.91,1129.21,7.22,2.01,15.15,60.01,0.00,100.75,0.02,1377.28,75,0,100,00015
06291,07/22/2021,02:01,0,0,0,0,0,0,0,0,0,0,62.92,1144.21,7.22,2.16,15.15,60.01,0.00,100.75,0.02,1392.44,75,0,100,00016
06292,07/22/2021,02:16,0,0,0,0,0,0,0,0,0,0,62.93,1159.21,7.22,2.31,15.15,60.01,0.00,100.75,0.02,1407.60,75,0,100,00017
06293,07/22/2021,02:31,0,0,0,0,0,0,0,0,0,0,62.94,1174.21,7.22,2.46,15.15,60.01,0.00,100.75,0.02,1422.76,75,0,100,00018
06294,07/22/2021,02:46,0,0,0,0,0,0,0,0,0,0,62.95,1189.21,7.22,3.01,15.15,60.01,0.00,100.75,0.02,1438.32,75,0,100,00019
06295,07/22/2021,03:01,0,0,0,0,0,0,0,0,0,0,62.96,1204.21,7.22,3.16,15.15,60.01,0.00,100.75,0.02,1453.48,75,0,100,00020
06296,07/22/2021,03:16,0,0,0,0,0,0,0,0,0,0,62.97,1219.21,7.22,3.31,15.15,60.01,0.00,100.75,0.02,1468.64,75,0,100,00021
06297,07/22/2021,03:31,0,0,0,0,0,0,0,0,0,0,62.98,1234.21,7.22,3.46,15.15,60.01,0.00,100.75,0.02,1483.80,75,0,100,00022
06298,07/22/2021,03:46,0,0,0,0,0,0,0,0,0,0,62.99,1249.21,7.22,4.01,15.15,60.01,0.00,100.75,0.02,1499.36,75,0,100,00023
06299,07/22/2021,04:01,0,0,0,0,0,0,0,0,0,0,63.00,1264.21,7.22,4.16,15.15,60.01,0.00,100.75,0.02,1514.52,75,0,100,00024
06300,07/22/2021,04:16,0,0,0,0,0,0,0,0,0,0,63.01,1279.21,7.22,4.31,15.15,60.01,0.00,100.75,0.02,1529.68,75,0,100,00025
06301,07/22/2021,04:31,0,0,0,0,0,0,0,0,0,0,63.02,1294.21,7.22,4.46,15.15,60.01,0.00,100.75,0.02,1544.84,75,0,100,00026
06302,07/22/2021,04:46,0,0,0,0,0,0,0,0,0,0,63.03,1310.21,7.22,5.01,15.15,60.01,0.00,100.75,0.02,1561.40,75,0,100,00027
06303,07/22/2021,05:01,0,0,0,0,0,0,0,0,0,0,63.04,1325.21,7.22,5.16,15.15,60.01,0.00,100.75,0.02,1576.56,75,0,100,00028
06304,07/22/2021,05:16,0,0,0,0,0,0,0,0,0,0,63.05,1340.21,7.22,5.31,15.15,60.01,0.00,100.75,0.02,1591.72,75,0,100,00029
06305,07/22/2021,05:31,0,0,0,0,0,0,0,0,0,0,63.06,1355.21,7.22,5.46,15.15,60.01,0.00,100.75,0.02,1606.88,75,0,100,00030
06306,07/22/2021,05:46,0,0,0,0,0,0,0,0,0,0,63.07,1370.21,7.22,6.01,15.15,60.01,0.00,100.75,0.02,1622.44,75,0,100,00031
06307,07/22/2021,06:01,0,0,0,0,0,0,0,0,0,0,63.08,1385.21,7.22,6.16,15.15,60.01,0.00,100.75,0.02,1637.60,75,0,100,00032
06308,07/22/2021,06:16,0,0,0,0,0,0,0,0,0,0,63.09,1400.21,7.22,6.31,15.15,60.01,0.00,100.75,0.02,1652.76,75,0,100,00033
06309,07/22/2021,06:31,0,0,0,0,0,0,0,0,0,0,63.10,1415.21,7.22,6.46,15.15,60.01,0.00,100.75,0.02,1667.92,75,0,100,00034
06310,07/22/2021,06:46,0,0,0,0,0,0,0,0,0,0,63.11,1430.21,7.22,7.01,15.15,60.01,0.00,100.75,0.02,1683.48,75,0,100,00035
06311,07/22/2021,07:01,0,0,0,0,0,0,0,0,0,0,63.12,1445.21,7.22,7.16,15.15,60.01,0.00,100.75,0.02,1698.64,75,0,100,00036
06312,07/22/2021,07:16,0,0,0,0,0,0,0,0,0,0,63.13,1460.21,7.22,7.31,15.15,60.01,0.00,100.75,0.02,1713.80,75,0,100,00037
06313,07/22/2021,07:31,0,0,0,0,0,0,0,0,0,0,63.14,34.21,7.22,7.46,15.15,60.01,0.00,100.75,0.02,287.96,75,0,100,00038
06314,07/22/2021,07:46,0,0,0,0,0,0,0,0,0,0,63.15,49.21,7.22,8.01,15.15,60.01,0.00,100.75,0.02,303.52,75,0,100,00039
06315,07/22/2021,08:01,0,0,0,0,0,0,0,0,0,0,63.16,64.21,7.22,8.16,15.15,60.01,0.00,100.75,0.02,318.68,75,0,100,00040
06316,07/22/2021,08:16,0,0,0,0,0,0,0,0,0,0,63.17,79.21,7.22,8.31,15.15,60.01,0.00,100.75,0.02,333.84,75,0,100,00041
06317,07/22/2021,08:31,0,0,0,0,0,0,0,0,0,0,63.18,94.21,7.22,8.46,15.15,60.01,0.00,100.75,0.02,349.00,75,0,100,00042
06318,07/22/2021,08:46,0,0,0,0,0,0,0,0,0,0,63.19,109.21,7.22,9.01,15.15,60.01,0.00,100.75,0.02,364.56,75,0,100,00043
06319,07/22/2021,09:01,0,0,0,0,0,0,0,0,0,0,63.20,124.21,7.22,9.16,15.15,60.01,0.00,100.75,0.02,379.72,75,0,100,00044
06320,07/22/2021,09:16,0,0,0,0,0,0,0,0,0,0,63.21,139.21,7.22,9.31,15.15,60.01,0.00,100.75,0.02,394.88,75,0,100,00045
06321,07/22/2021,09:31,0,0,0,0,0,0,0,0,0,0,63.22,154.21,7.22,9.46,15.15,60.01,0.00,100.75,0.02,410.04,75,0,100,00046
06322,07/22/2021,09:46,0,0,0,0,0,0,0,0,0,0,63.23,169.21,7.22,10.01,15.15,60.01,0.00,100.75,0.02,425.60,75,0,100,00047
06323,07/22/2021,10:01,0,0,0,0,0,0,0,0,0,0,63.24,184.21,7.22,10.16,15.15,60.01,0.00,100.75,0.02,440.76,75,0,100,00048
06324,07/22/2021,10:16,0,0,0,0,0,0,0,0,0,0,63.25,199.21,7.22,10.32,15.15,60.01,0.00,100.75,0.02,455.93,75,0,100,00049
06325,07/22/2021,10:32,0,0,0,0,0,0,0,0,0,0,63.26,214.21,7.22,10.47,15.15,60.01,0.00,100.75,0.02,471.09,75,0,100,00050
06326,07/22/2021,10:47,0,0,0,0,0,0,0,0,0,0,63.27,229.21,7.22,11.02,15.15,60.01,0.00,100.75,0.02,486.65,75,0,100,00051
06327,07/22/2021,11:02,0,0,0,0,0,0,0,0,0,0,63.28,244.21,7.22,11.17,15.15,60.01,0.00,100.75,0.02,501.81,75,0,100,00052
06328,07/22/2021,11:17,0,0,0,0,0,0,0,0,0,0,63.29,259.21,7.22,11.32,15.15,60.01,0.99,100.75,0.02,517.96,75,0,100,00053
06329,07/22/2021,11:32,70,10,8,2,0,0,0,0,0,90,63.30,274.21,7.22,11.47,15.15,60.01,0.98,99.75,0.02,532.11,75,99,100,00054
06330,07/22/2021,11:47,46,9,6,2,0,0,0,0,0,64,63.31,289.21,7.22,12.02,15.15,60.01,0.98,99.75,0.02,547.67,75,98,99,00055
06331,07/22/2021,12:02,41,10,6,2,0,0,0,0,0,58,63.32,304.21,7.22,12.17,15.15,60.01,0.98,99.75,0.02,562.83,75,98,99,00056
06332,07/22/2021,12:17,58,7,2,0,0,0,0,0,0,66,63.33,319.21,7.22,12.32,15.15,60.01,0.98,99.75,0.02,577.99,75,98,99,00057
06333,07/22/2021,12:32,37,4,1,0,0,0,0,0,0,42,63.34,334.21,7.22,12.47,15.15,60.01,0.98,99.75,0.02,593.15,75,98,99,00058
06334,07/22/2021,12:47,31,5,1,0,0,0,0,0,0,37,63.35,349.21,7.22,13.02,15.15,60.01,0.98,99.75,0.02,608.71,75,98,99,00059
06335,07/22/2021,13:02,28,4,1,0,0,0,0,0,0,34,63.36,364.21,7.22,13.17,15.15,60.01,0.98,99.75,0.02,623.87,75,98,99,00060
06336,07/22/2021,13:17,42,12,7,2,0,0,0,0,0,63,63.37,379.21,7.22,13.32,15.15,60.01,0.98,99.75,0.02,639.03,75,98,99,00061
06337,07/22/2021,13:32,42,12,7,2,0,0,0,0,0,63,63.38,394.21,7.22,13.47,15.15,60.01,0.98,99.75,0.02,654.19,75,98,99,00062
06338,07/22/2021,13:47,42,12,8,2,0,0,0,0,0,64,63.39,409.21,7.22,14.02,15.15,60.01,0.98,99.75,0.02,669.75,75,98,99,00063
06339,07/22/2021,14:02,40,11,7,2,0,0,0,0,0,60,63.40,424.21,7.22,14.17,15.15,60.01,0.98,99.75,0.02,684.91,75,98,99,00064
06340,07/22/2021,14:17,55,5,1,0,0,0,0,0,0,62,63.41,439.21,7.22,14.32,15.15,60.01,0.98,99.75,0.02,700.07,75,98,99,00065
06341,07/22/2021,14:32,32,4,1,0,0,0,0,0,0,37,63.42,454.21,7.22,14.47,15.15,60.01,0.98,99.75,0.02,715.23,75,98,99,00066
06342,07/22/2021,14:47,30,4,1,0,0,0,0,0,0,36,63.43,469.21,7.22,15.02,15.15,60.01,0.98,99.75,0.02,730.79,75,98,99,00067
06343,07/22/2021,15:02,33,4,1,0,0,0,0,0,0,38,63.44,484.21,7.22,15.17,15.15,60.01,0.98,99.75,0.02,745.95,75,98,99,00068
06344,07/22/2021,15:17,45,14,7,2,0,0,0,0,0,69,63.45,499.21,7.22,15.32,15.15,60.01,0.98,100.75,0.02,762.11,75,98,99,00069
06345,07/22/2021,15:32,43,16,7,2,0,0,0,0,0,68,63.46,514.21,7.22,15.47,15.15,60.01,0.98,100.75,0.02,777.27,75,98,100,00070
06346,07/22/2021,15:47,40,17,7,1,0,0,0,0,0,65,63.47,529.21,7.22,16.02,15.15,60.01,0.98,100.75,0.02,792.83,75,98,100,00071
06347,07/22/2021,16:02,42,14,7,2,0,0,0,0,0,66,63.48,544.21,7.22,16.17,15.15,60.01,0.98,100.75,0.02,807.99,75,98,100,00072
06348,07/22/2021,16:17,54,5,1,0,0,0,0,0,0,60,63.49,559.21,7.22,16.32,15.15,60.01,0.98,100.75,0.02,823.15,75,98,100,00073
06349,07/22/2021,16:32,37,5,1,0,0,0,0,0,0,43,63.50,574.21,7.22,16.47,15.15,60.01,0.98,100.75,0.02,838.31,75,98,100,00074
06350,07/22/2021,16:47,40,5,1,0,0,0,0,0,0,47,63.51,589.21,7.22,17.02,15.15,60.01,0.98,100.75,0.02,853.87,75,98,100,00075
